study_id,pollinator,guild,percentage,sampling_method,crop,variety,country
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Hippodamia.variegata..Goeze.,beetles,16.666666666666668,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lasioglossum_sp1_cf_,other_wild_bees,50,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,TA,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KEITT,South Africa
carv03,Lepisiota_sp_2_,non_bee_hymenoptera,11.538461538461538,"sweep net, note that flower abundance (hence sampling effort) varied between sites",Mangifera indica,KENT,South Africa
